"id","stage","negotiator_slot","role","role_observer","age","economic_status","sex","sex_man","participant_faculty","participant_engineering","treatment","analysis_include","iri_total","iri_fs","iri_ec","iri_pt","iri_pd","faculty_negotiator","faculty_victim","negotiator_alignment","perp_outgroup","perp_control","victim_outgroup","same_group_harm","decision_accept","judgement","condemnation"
170,4,2,"observer",1,18,3,2,1,2,1,2,TRUE,1.53571428571429,0.714285714285714,1.75,2,1.66666666666667,3,1,"control",0,1,1,,1,-7,7
170,6,1,"victim",0,18,3,2,1,2,1,2,TRUE,1.53571428571429,0.714285714285714,1.75,2,1.66666666666667,3,2,"control",0,1,0,,1,-7,7
170,8,1,"victim",0,18,3,2,1,2,1,2,TRUE,1.53571428571429,0.714285714285714,1.75,2,1.66666666666667,3,2,"control",0,1,0,,1,-9,9
170,9,2,"victim",0,18,3,2,1,2,1,2,TRUE,1.53571428571429,0.714285714285714,1.75,2,1.66666666666667,3,2,"control",0,1,0,,1,-5,5
170,10,1,"victim",0,18,3,2,1,2,1,2,TRUE,1.53571428571429,0.714285714285714,1.75,2,1.66666666666667,3,2,"control",0,1,0,,1,-8,8
171,2,1,"victim",0,23,3,1,0,1,0,1,TRUE,2.14285714285714,1.71428571428571,2.625,2.14285714285714,2,2,1,"outgroup",1,0,0,0,1,0,0
171,2,2,"victim",0,23,3,1,0,1,0,1,TRUE,2.14285714285714,1.71428571428571,2.625,2.14285714285714,2,2,1,"outgroup",1,0,0,0,1,0,0
171,3,1,"victim",0,23,3,1,0,1,0,1,TRUE,2.14285714285714,1.71428571428571,2.625,2.14285714285714,2,2,1,"outgroup",1,0,0,0,1,0,0
171,5,2,"victim",0,23,3,1,0,1,0,1,TRUE,2.14285714285714,1.71428571428571,2.625,2.14285714285714,2,3,1,"control",0,1,0,,1,0,0
171,6,2,"observer",1,23,3,1,0,1,0,1,TRUE,2.14285714285714,1.71428571428571,2.625,2.14285714285714,2,2,2,"outgroup",1,0,1,1,1,0,0
171,8,2,"observer",1,23,3,1,0,1,0,1,TRUE,2.14285714285714,1.71428571428571,2.625,2.14285714285714,2,2,2,"outgroup",1,0,1,1,1,0,0
171,9,1,"observer",1,23,3,1,0,1,0,1,TRUE,2.14285714285714,1.71428571428571,2.625,2.14285714285714,2,3,1,"control",0,1,0,,1,0,0
171,9,2,"observer",1,23,3,1,0,1,0,1,TRUE,2.14285714285714,1.71428571428571,2.625,2.14285714285714,2,3,1,"control",0,1,0,,1,0,0
171,10,1,"observer",1,23,3,1,0,1,0,1,TRUE,2.14285714285714,1.71428571428571,2.625,2.14285714285714,2,2,1,"outgroup",1,0,0,0,1,0,0
171,10,2,"observer",1,23,3,1,0,1,0,1,TRUE,2.14285714285714,1.71428571428571,2.625,2.14285714285714,2,1,1,"ingroup",0,0,0,1,1,0,0
172,1,2,"victim",0,18,3,2,1,2,1,1,TRUE,1.89285714285714,1.14285714285714,1.75,2.28571428571429,2.5,1,2,"outgroup",1,0,0,0,1,5,-5
172,2,2,"victim",0,18,3,2,1,2,1,1,TRUE,1.89285714285714,1.14285714285714,1.75,2.28571428571429,2.5,1,2,"outgroup",1,0,0,0,1,9,-9
172,4,1,"victim",0,18,3,2,1,2,1,1,TRUE,1.89285714285714,1.14285714285714,1.75,2.28571428571429,2.5,3,2,"control",0,1,0,,1,-1,1
172,4,2,"victim",0,18,3,2,1,2,1,1,TRUE,1.89285714285714,1.14285714285714,1.75,2.28571428571429,2.5,1,2,"outgroup",1,0,0,0,1,-1,1
172,7,2,"observer",1,18,3,2,1,2,1,1,TRUE,1.89285714285714,1.14285714285714,1.75,2.28571428571429,2.5,1,1,"outgroup",1,0,1,1,1,-2,2
172,8,1,"observer",1,18,3,2,1,2,1,1,TRUE,1.89285714285714,1.14285714285714,1.75,2.28571428571429,2.5,3,1,"control",0,1,1,,1,-1,1
172,8,2,"observer",1,18,3,2,1,2,1,1,TRUE,1.89285714285714,1.14285714285714,1.75,2.28571428571429,2.5,2,1,"ingroup",0,0,1,0,1,-1,1
172,9,1,"observer",1,18,3,2,1,2,1,1,TRUE,1.89285714285714,1.14285714285714,1.75,2.28571428571429,2.5,3,1,"control",0,1,1,,1,-1,1
172,9,2,"observer",1,18,3,2,1,2,1,1,TRUE,1.89285714285714,1.14285714285714,1.75,2.28571428571429,2.5,2,1,"ingroup",0,0,1,0,1,-1,1
173,3,1,"observer",1,18,3,1,0,2,1,2,TRUE,1.92857142857143,1.57142857142857,1.875,2,2.33333333333333,2,2,"ingroup",0,0,0,1,1,8,-8
173,3,2,"observer",1,18,3,1,0,2,1,2,TRUE,1.92857142857143,1.57142857142857,1.875,2,2.33333333333333,1,2,"outgroup",1,0,0,0,1,8,-8
173,4,2,"observer",1,18,3,1,0,2,1,2,TRUE,1.92857142857143,1.57142857142857,1.875,2,2.33333333333333,2,1,"ingroup",0,0,1,0,1,8,-8
173,5,2,"observer",1,18,3,1,0,2,1,2,TRUE,1.92857142857143,1.57142857142857,1.875,2,2.33333333333333,3,1,"control",0,1,1,,1,6,-6
173,9,2,"victim",0,18,3,1,0,2,1,2,TRUE,1.92857142857143,1.57142857142857,1.875,2,2.33333333333333,3,2,"control",0,1,0,,1,6,-6
174,1,1,"observer",1,18,3,2,1,2,1,2,TRUE,2.46428571428571,2.85714285714286,1.875,3,2.16666666666667,3,2,"control",0,1,0,,1,0,0
174,1,2,"observer",1,18,3,2,1,2,1,2,TRUE,2.46428571428571,2.85714285714286,1.875,3,2.16666666666667,2,2,"ingroup",0,0,0,1,1,0,0
174,2,1,"observer",1,18,3,2,1,2,1,2,TRUE,2.46428571428571,2.85714285714286,1.875,3,2.16666666666667,2,2,"ingroup",0,0,0,1,1,-1,1
174,3,2,"observer",1,18,3,2,1,2,1,2,TRUE,2.46428571428571,2.85714285714286,1.875,3,2.16666666666667,1,2,"outgroup",1,0,0,0,1,-1,1
174,7,2,"victim",0,18,3,2,1,2,1,2,TRUE,2.46428571428571,2.85714285714286,1.875,3,2.16666666666667,3,2,"control",0,1,0,,1,0,0
174,8,2,"victim",0,18,3,2,1,2,1,2,TRUE,2.46428571428571,2.85714285714286,1.875,3,2.16666666666667,2,2,"ingroup",0,0,0,1,1,-1,1
174,9,1,"victim",0,18,3,2,1,2,1,2,TRUE,2.46428571428571,2.85714285714286,1.875,3,2.16666666666667,1,2,"outgroup",1,0,0,0,1,-1,1
174,9,2,"victim",0,18,3,2,1,2,1,2,TRUE,2.46428571428571,2.85714285714286,1.875,3,2.16666666666667,1,2,"outgroup",1,0,0,0,1,-1,1
174,10,2,"victim",0,18,3,2,1,2,1,2,TRUE,2.46428571428571,2.85714285714286,1.875,3,2.16666666666667,1,2,"outgroup",1,0,0,0,1,-1,1
176,1,1,"observer",1,23,3,2,1,2,1,2,TRUE,1.64285714285714,1.28571428571429,1.25,2,2.16666666666667,2,2,"ingroup",0,0,0,1,1,9,-9
176,1,2,"observer",1,23,3,2,1,2,1,2,TRUE,1.64285714285714,1.28571428571429,1.25,2,2.16666666666667,1,2,"outgroup",1,0,0,0,1,9,-9
176,2,1,"observer",1,23,3,2,1,2,1,2,TRUE,1.64285714285714,1.28571428571429,1.25,2,2.16666666666667,1,2,"outgroup",1,0,0,0,1,9,-9
176,3,1,"observer",1,23,3,2,1,2,1,2,TRUE,1.64285714285714,1.28571428571429,1.25,2,2.16666666666667,1,1,"outgroup",1,0,1,1,1,9,-9
176,5,2,"observer",1,23,3,2,1,2,1,2,TRUE,1.64285714285714,1.28571428571429,1.25,2,2.16666666666667,3,2,"control",0,1,0,,1,9,-9
176,6,1,"victim",0,23,3,2,1,2,1,2,TRUE,1.64285714285714,1.28571428571429,1.25,2,2.16666666666667,3,2,"control",0,1,0,,1,9,-9
176,6,2,"victim",0,23,3,2,1,2,1,2,TRUE,1.64285714285714,1.28571428571429,1.25,2,2.16666666666667,3,2,"control",0,1,0,,1,9,-9
176,7,2,"victim",0,23,3,2,1,2,1,2,TRUE,1.64285714285714,1.28571428571429,1.25,2,2.16666666666667,1,2,"outgroup",1,0,0,0,1,9,-9
176,8,2,"victim",0,23,3,2,1,2,1,2,TRUE,1.64285714285714,1.28571428571429,1.25,2,2.16666666666667,3,2,"control",0,1,0,,1,9,-9
176,10,1,"victim",0,23,3,2,1,2,1,2,TRUE,1.64285714285714,1.28571428571429,1.25,2,2.16666666666667,1,2,"outgroup",1,0,0,0,1,9,-9
176,10,2,"victim",0,23,3,2,1,2,1,2,TRUE,1.64285714285714,1.28571428571429,1.25,2,2.16666666666667,3,2,"control",0,1,0,,1,9,-9
177,2,1,"victim",0,20,3,2,1,2,1,1,TRUE,2.78571428571429,3,2.75,2.28571428571429,3.16666666666667,3,2,"control",0,1,0,,1,-2,2
177,2,2,"victim",0,20,3,2,1,2,1,1,TRUE,2.78571428571429,3,2.75,2.28571428571429,3.16666666666667,3,2,"control",0,1,0,,1,-2,2
177,5,1,"victim",0,20,3,2,1,2,1,1,TRUE,2.78571428571429,3,2.75,2.28571428571429,3.16666666666667,1,2,"outgroup",1,0,0,0,1,-2,2
177,5,2,"victim",0,20,3,2,1,2,1,1,TRUE,2.78571428571429,3,2.75,2.28571428571429,3.16666666666667,2,2,"ingroup",0,0,0,1,1,-2,2
177,6,1,"observer",1,20,3,2,1,2,1,1,TRUE,2.78571428571429,3,2.75,2.28571428571429,3.16666666666667,1,1,"outgroup",1,0,1,1,1,-2,2
177,7,1,"observer",1,20,3,2,1,2,1,1,TRUE,2.78571428571429,3,2.75,2.28571428571429,3.16666666666667,1,1,"outgroup",1,0,1,1,1,-2,2
177,7,2,"observer",1,20,3,2,1,2,1,1,TRUE,2.78571428571429,3,2.75,2.28571428571429,3.16666666666667,1,1,"outgroup",1,0,1,1,1,-2,2
177,9,2,"observer",1,20,3,2,1,2,1,1,TRUE,2.78571428571429,3,2.75,2.28571428571429,3.16666666666667,3,1,"control",0,1,1,,1,-1,1
177,10,2,"observer",1,20,3,2,1,2,1,1,TRUE,2.78571428571429,3,2.75,2.28571428571429,3.16666666666667,2,1,"ingroup",0,0,1,0,1,-1,1
178,1,1,"observer",1,22,3,1,0,2,1,2,TRUE,1.53571428571429,1.14285714285714,1.5,2.14285714285714,1.33333333333333,3,1,"control",0,1,1,,1,-9,9
178,1,2,"observer",1,22,3,1,0,2,1,2,TRUE,1.53571428571429,1.14285714285714,1.5,2.14285714285714,1.33333333333333,1,1,"outgroup",1,0,1,1,1,-9,9
178,2,1,"observer",1,22,3,1,0,2,1,2,TRUE,1.53571428571429,1.14285714285714,1.5,2.14285714285714,1.33333333333333,1,1,"outgroup",1,0,1,1,1,-9,9
178,3,2,"observer",1,22,3,1,0,2,1,2,TRUE,1.53571428571429,1.14285714285714,1.5,2.14285714285714,1.33333333333333,2,2,"ingroup",0,0,0,1,1,-9,9
178,5,1,"observer",1,22,3,1,0,2,1,2,TRUE,1.53571428571429,1.14285714285714,1.5,2.14285714285714,1.33333333333333,3,1,"control",0,1,1,,1,-9,9
178,5,2,"observer",1,22,3,1,0,2,1,2,TRUE,1.53571428571429,1.14285714285714,1.5,2.14285714285714,1.33333333333333,1,1,"outgroup",1,0,1,1,1,-9,9
178,6,2,"victim",0,22,3,1,0,2,1,2,TRUE,1.53571428571429,1.14285714285714,1.5,2.14285714285714,1.33333333333333,3,2,"control",0,1,0,,1,-9,9
178,7,1,"victim",0,22,3,1,0,2,1,2,TRUE,1.53571428571429,1.14285714285714,1.5,2.14285714285714,1.33333333333333,2,2,"ingroup",0,0,0,1,1,0,0
178,7,2,"victim",0,22,3,1,0,2,1,2,TRUE,1.53571428571429,1.14285714285714,1.5,2.14285714285714,1.33333333333333,3,2,"control",0,1,0,,1,0,0
178,8,2,"victim",0,22,3,1,0,2,1,2,TRUE,1.53571428571429,1.14285714285714,1.5,2.14285714285714,1.33333333333333,1,2,"outgroup",1,0,0,0,1,-5,5
178,9,1,"victim",0,22,3,1,0,2,1,2,TRUE,1.53571428571429,1.14285714285714,1.5,2.14285714285714,1.33333333333333,1,2,"outgroup",1,0,0,0,1,-5,5
178,10,2,"victim",0,22,3,1,0,2,1,2,TRUE,1.53571428571429,1.14285714285714,1.5,2.14285714285714,1.33333333333333,1,2,"outgroup",1,0,0,0,1,-9,9
179,1,2,"observer",1,21,3,1,0,2,1,2,TRUE,2.32142857142857,2.71428571428571,1.875,2.42857142857143,2.33333333333333,1,1,"outgroup",1,0,1,1,1,-2,2
179,3,1,"observer",1,21,3,1,0,2,1,2,TRUE,2.32142857142857,2.71428571428571,1.875,2.42857142857143,2.33333333333333,1,2,"outgroup",1,0,0,0,1,-3,3
179,3,2,"observer",1,21,3,1,0,2,1,2,TRUE,2.32142857142857,2.71428571428571,1.875,2.42857142857143,2.33333333333333,2,2,"ingroup",0,0,0,1,1,-5,5
179,4,1,"observer",1,21,3,1,0,2,1,2,TRUE,2.32142857142857,2.71428571428571,1.875,2.42857142857143,2.33333333333333,2,2,"ingroup",0,0,0,1,1,-5,5
179,5,1,"observer",1,21,3,1,0,2,1,2,TRUE,2.32142857142857,2.71428571428571,1.875,2.42857142857143,2.33333333333333,1,1,"outgroup",1,0,1,1,1,-3,3
179,6,2,"victim",0,21,3,1,0,2,1,2,TRUE,2.32142857142857,2.71428571428571,1.875,2.42857142857143,2.33333333333333,1,2,"outgroup",1,0,0,0,1,-7,7
179,7,2,"victim",0,21,3,1,0,2,1,2,TRUE,2.32142857142857,2.71428571428571,1.875,2.42857142857143,2.33333333333333,1,2,"outgroup",1,0,0,0,1,-6,6
179,8,1,"victim",0,21,3,1,0,2,1,2,TRUE,2.32142857142857,2.71428571428571,1.875,2.42857142857143,2.33333333333333,2,2,"ingroup",0,0,0,1,1,-7,7
179,8,2,"victim",0,21,3,1,0,2,1,2,TRUE,2.32142857142857,2.71428571428571,1.875,2.42857142857143,2.33333333333333,3,2,"control",0,1,0,,1,-4,4
179,9,2,"victim",0,21,3,1,0,2,1,2,TRUE,2.32142857142857,2.71428571428571,1.875,2.42857142857143,2.33333333333333,3,2,"control",0,1,0,,1,-4,4
180,1,1,"victim",0,21,4,1,0,2,1,1,TRUE,2.89285714285714,3.28571428571429,2.625,2.85714285714286,2.83333333333333,3,2,"control",0,1,0,,1,-9,9
180,1,2,"victim",0,21,4,1,0,2,1,1,TRUE,2.89285714285714,3.28571428571429,2.625,2.85714285714286,2.83333333333333,3,2,"control",0,1,0,,1,-9,9
180,2,1,"victim",0,21,4,1,0,2,1,1,TRUE,2.89285714285714,3.28571428571429,2.625,2.85714285714286,2.83333333333333,2,2,"ingroup",0,0,0,1,1,-2,2
180,2,2,"victim",0,21,4,1,0,2,1,1,TRUE,2.89285714285714,3.28571428571429,2.625,2.85714285714286,2.83333333333333,1,2,"outgroup",1,0,0,0,1,-2,2
180,3,2,"victim",0,21,4,1,0,2,1,1,TRUE,2.89285714285714,3.28571428571429,2.625,2.85714285714286,2.83333333333333,3,2,"control",0,1,0,,1,-9,9
180,4,1,"victim",0,21,4,1,0,2,1,1,TRUE,2.89285714285714,3.28571428571429,2.625,2.85714285714286,2.83333333333333,1,2,"outgroup",1,0,0,0,1,-3,3
180,4,2,"victim",0,21,4,1,0,2,1,1,TRUE,2.89285714285714,3.28571428571429,2.625,2.85714285714286,2.83333333333333,3,2,"control",0,1,0,,1,-3,3
180,5,2,"victim",0,21,4,1,0,2,1,1,TRUE,2.89285714285714,3.28571428571429,2.625,2.85714285714286,2.83333333333333,3,2,"control",0,1,0,,1,-1,1
180,6,1,"observer",1,21,4,1,0,2,1,1,TRUE,2.89285714285714,3.28571428571429,2.625,2.85714285714286,2.83333333333333,2,2,"ingroup",0,0,0,1,1,-5,5
180,7,1,"observer",1,21,4,1,0,2,1,1,TRUE,2.89285714285714,3.28571428571429,2.625,2.85714285714286,2.83333333333333,3,2,"control",0,1,0,,1,-3,3
180,8,2,"observer",1,21,4,1,0,2,1,1,TRUE,2.89285714285714,3.28571428571429,2.625,2.85714285714286,2.83333333333333,1,2,"outgroup",1,0,0,0,1,-2,2
180,9,1,"observer",1,21,4,1,0,2,1,1,TRUE,2.89285714285714,3.28571428571429,2.625,2.85714285714286,2.83333333333333,3,2,"control",0,1,0,,1,-5,5
180,9,2,"observer",1,21,4,1,0,2,1,1,TRUE,2.89285714285714,3.28571428571429,2.625,2.85714285714286,2.83333333333333,2,2,"ingroup",0,0,0,1,1,-5,5
180,10,2,"observer",1,21,4,1,0,2,1,1,TRUE,2.89285714285714,3.28571428571429,2.625,2.85714285714286,2.83333333333333,1,1,"outgroup",1,0,1,1,1,-3,3
181,1,1,"victim",0,21,3,1,0,2,1,1,TRUE,3.64285714285714,3.71428571428571,3.875,3.14285714285714,3.83333333333333,3,2,"control",0,1,0,,1,-8,8
181,2,1,"victim",0,21,3,1,0,2,1,1,TRUE,3.64285714285714,3.71428571428571,3.875,3.14285714285714,3.83333333333333,2,2,"ingroup",0,0,0,1,1,-8,8
181,3,1,"victim",0,21,3,1,0,2,1,1,TRUE,3.64285714285714,3.71428571428571,3.875,3.14285714285714,3.83333333333333,2,2,"ingroup",0,0,0,1,1,-8,8
181,4,1,"victim",0,21,3,1,0,2,1,1,TRUE,3.64285714285714,3.71428571428571,3.875,3.14285714285714,3.83333333333333,1,2,"outgroup",1,0,0,0,1,-8,8
181,4,2,"victim",0,21,3,1,0,2,1,1,TRUE,3.64285714285714,3.71428571428571,3.875,3.14285714285714,3.83333333333333,3,2,"control",0,1,0,,1,-8,8
181,5,1,"victim",0,21,3,1,0,2,1,1,TRUE,3.64285714285714,3.71428571428571,3.875,3.14285714285714,3.83333333333333,3,2,"control",0,1,0,,1,-7,7
181,6,2,"observer",1,21,3,1,0,2,1,1,TRUE,3.64285714285714,3.71428571428571,3.875,3.14285714285714,3.83333333333333,3,2,"control",0,1,0,,1,-8,8
181,7,2,"observer",1,21,3,1,0,2,1,1,TRUE,3.64285714285714,3.71428571428571,3.875,3.14285714285714,3.83333333333333,3,1,"control",0,1,1,,1,-8,8
181,8,2,"observer",1,21,3,1,0,2,1,1,TRUE,3.64285714285714,3.71428571428571,3.875,3.14285714285714,3.83333333333333,1,2,"outgroup",1,0,0,0,1,-8,8
181,9,1,"observer",1,21,3,1,0,2,1,1,TRUE,3.64285714285714,3.71428571428571,3.875,3.14285714285714,3.83333333333333,2,2,"ingroup",0,0,0,1,1,-8,8
181,9,2,"observer",1,21,3,1,0,2,1,1,TRUE,3.64285714285714,3.71428571428571,3.875,3.14285714285714,3.83333333333333,2,2,"ingroup",0,0,0,1,1,-8,8
181,10,1,"observer",1,21,3,1,0,2,1,1,TRUE,3.64285714285714,3.71428571428571,3.875,3.14285714285714,3.83333333333333,1,2,"outgroup",1,0,0,0,1,-8,8
181,10,2,"observer",1,21,3,1,0,2,1,1,TRUE,3.64285714285714,3.71428571428571,3.875,3.14285714285714,3.83333333333333,3,2,"control",0,1,0,,1,-8,8
182,2,2,"victim",0,20,4,2,1,2,1,1,TRUE,2.25,1.85714285714286,2,3.28571428571429,1.83333333333333,2,2,"ingroup",0,0,0,1,1,-5,5
182,3,1,"victim",0,20,4,2,1,2,1,1,TRUE,2.25,1.85714285714286,2,3.28571428571429,1.83333333333333,3,2,"control",0,1,0,,1,-5,5
182,3,2,"victim",0,20,4,2,1,2,1,1,TRUE,2.25,1.85714285714286,2,3.28571428571429,1.83333333333333,2,2,"ingroup",0,0,0,1,1,-5,5
182,8,1,"observer",1,20,4,2,1,2,1,1,TRUE,2.25,1.85714285714286,2,3.28571428571429,1.83333333333333,3,1,"control",0,1,1,,1,-5,5
182,8,2,"observer",1,20,4,2,1,2,1,1,TRUE,2.25,1.85714285714286,2,3.28571428571429,1.83333333333333,1,1,"outgroup",1,0,1,1,1,-5,5
182,10,1,"observer",1,20,4,2,1,2,1,1,TRUE,2.25,1.85714285714286,2,3.28571428571429,1.83333333333333,3,2,"control",0,1,0,,1,-6,6
183,3,2,"victim",0,20,4,2,1,2,1,1,TRUE,1.71428571428571,1.14285714285714,1.875,1.85714285714286,2,3,2,"control",0,1,0,,1,-4,4
183,4,1,"victim",0,20,4,2,1,2,1,1,TRUE,1.71428571428571,1.14285714285714,1.875,1.85714285714286,2,2,2,"ingroup",0,0,0,1,1,-9,9
183,4,2,"victim",0,20,4,2,1,2,1,1,TRUE,1.71428571428571,1.14285714285714,1.875,1.85714285714286,2,2,2,"ingroup",0,0,0,1,1,-9,9
183,5,1,"victim",0,20,4,2,1,2,1,1,TRUE,1.71428571428571,1.14285714285714,1.875,1.85714285714286,2,1,2,"outgroup",1,0,0,0,1,-5,5
183,7,2,"observer",1,20,4,2,1,2,1,1,TRUE,1.71428571428571,1.14285714285714,1.875,1.85714285714286,2,2,2,"ingroup",0,0,0,1,1,-5,5
183,8,1,"observer",1,20,4,2,1,2,1,1,TRUE,1.71428571428571,1.14285714285714,1.875,1.85714285714286,2,3,2,"control",0,1,0,,1,-9,9
183,8,2,"observer",1,20,4,2,1,2,1,1,TRUE,1.71428571428571,1.14285714285714,1.875,1.85714285714286,2,3,2,"control",0,1,0,,1,-9,9
183,10,1,"observer",1,20,4,2,1,2,1,1,TRUE,1.71428571428571,1.14285714285714,1.875,1.85714285714286,2,2,1,"ingroup",0,0,1,0,1,-9,9
184,1,2,"observer",1,20,4,2,1,2,1,2,TRUE,2.35714285714286,2.14285714285714,2.375,2.71428571428571,2.16666666666667,2,2,"ingroup",0,0,0,1,1,-7,7
184,6,1,"victim",0,20,4,2,1,2,1,2,TRUE,2.35714285714286,2.14285714285714,2.375,2.71428571428571,2.16666666666667,1,2,"outgroup",1,0,0,0,1,-9,9
184,6,2,"victim",0,20,4,2,1,2,1,2,TRUE,2.35714285714286,2.14285714285714,2.375,2.71428571428571,2.16666666666667,1,2,"outgroup",1,0,0,0,1,-9,9
184,7,1,"victim",0,20,4,2,1,2,1,2,TRUE,2.35714285714286,2.14285714285714,2.375,2.71428571428571,2.16666666666667,3,2,"control",0,1,0,,1,-7,7
184,8,2,"victim",0,20,4,2,1,2,1,2,TRUE,2.35714285714286,2.14285714285714,2.375,2.71428571428571,2.16666666666667,3,2,"control",0,1,0,,1,-8,8
184,9,2,"victim",0,20,4,2,1,2,1,2,TRUE,2.35714285714286,2.14285714285714,2.375,2.71428571428571,2.16666666666667,2,2,"ingroup",0,0,0,1,1,-9,9
184,10,2,"victim",0,20,4,2,1,2,1,2,TRUE,2.35714285714286,2.14285714285714,2.375,2.71428571428571,2.16666666666667,3,2,"control",0,1,0,,1,-8,8
185,1,1,"observer",1,19,3,1,0,1,0,2,TRUE,1.53571428571429,1.28571428571429,1.125,1.85714285714286,2,2,2,"outgroup",1,0,1,1,1,0,0
185,1,2,"observer",1,19,3,1,0,1,0,2,TRUE,1.53571428571429,1.28571428571429,1.125,1.85714285714286,2,3,2,"control",0,1,1,,1,0,0
185,2,1,"observer",1,19,3,1,0,1,0,2,TRUE,1.53571428571429,1.28571428571429,1.125,1.85714285714286,2,2,2,"outgroup",1,0,1,1,1,-2,2
185,3,1,"observer",1,19,3,1,0,1,0,2,TRUE,1.53571428571429,1.28571428571429,1.125,1.85714285714286,2,3,2,"control",0,1,1,,1,-3,3
185,7,2,"victim",0,19,3,1,0,1,0,2,TRUE,1.53571428571429,1.28571428571429,1.125,1.85714285714286,2,3,1,"control",0,1,0,,1,-9,9
185,8,2,"victim",0,19,3,1,0,1,0,2,TRUE,1.53571428571429,1.28571428571429,1.125,1.85714285714286,2,3,1,"control",0,1,0,,1,-9,9
185,9,1,"victim",0,19,3,1,0,1,0,2,TRUE,1.53571428571429,1.28571428571429,1.125,1.85714285714286,2,3,1,"control",0,1,0,,1,-9,9
186,2,1,"observer",1,20,2,2,1,1,0,2,TRUE,1.89285714285714,1.57142857142857,2.25,2,1.66666666666667,1,2,"ingroup",0,0,1,0,1,-9,9
186,3,1,"observer",1,20,2,2,1,1,0,2,TRUE,1.89285714285714,1.57142857142857,2.25,2,1.66666666666667,2,2,"outgroup",1,0,1,1,1,-9,9
186,3,2,"observer",1,20,2,2,1,1,0,2,TRUE,1.89285714285714,1.57142857142857,2.25,2,1.66666666666667,3,2,"control",0,1,1,,1,-9,9
186,5,2,"observer",1,20,2,2,1,1,0,2,TRUE,1.89285714285714,1.57142857142857,2.25,2,1.66666666666667,3,2,"control",0,1,1,,1,-9,9
186,6,2,"victim",0,20,2,2,1,1,0,2,TRUE,1.89285714285714,1.57142857142857,2.25,2,1.66666666666667,1,1,"ingroup",0,0,0,1,1,-9,9
186,7,1,"victim",0,20,2,2,1,1,0,2,TRUE,1.89285714285714,1.57142857142857,2.25,2,1.66666666666667,3,1,"control",0,1,0,,1,-9,9
186,8,1,"victim",0,20,2,2,1,1,0,2,TRUE,1.89285714285714,1.57142857142857,2.25,2,1.66666666666667,2,1,"outgroup",1,0,0,0,1,-9,9
186,9,1,"victim",0,20,2,2,1,1,0,2,TRUE,1.89285714285714,1.57142857142857,2.25,2,1.66666666666667,2,1,"outgroup",1,0,0,0,1,-9,9
186,9,2,"victim",0,20,2,2,1,1,0,2,TRUE,1.89285714285714,1.57142857142857,2.25,2,1.66666666666667,2,1,"outgroup",1,0,0,0,1,-9,9
186,10,2,"victim",0,20,2,2,1,1,0,2,TRUE,1.89285714285714,1.57142857142857,2.25,2,1.66666666666667,2,1,"outgroup",1,0,0,0,1,-9,9
187,1,1,"victim",0,18,0,2,1,1,0,1,TRUE,1.21428571428571,1.14285714285714,1.5,1,1.16666666666667,1,1,"ingroup",0,0,0,1,1,-3,3
187,2,1,"victim",0,18,0,2,1,1,0,1,TRUE,1.21428571428571,1.14285714285714,1.5,1,1.16666666666667,3,1,"control",0,1,0,,1,-5,5
187,2,2,"victim",0,18,0,2,1,1,0,1,TRUE,1.21428571428571,1.14285714285714,1.5,1,1.16666666666667,1,1,"ingroup",0,0,0,1,1,-5,5
187,4,1,"victim",0,18,0,2,1,1,0,1,TRUE,1.21428571428571,1.14285714285714,1.5,1,1.16666666666667,1,1,"ingroup",0,0,0,1,1,-5,5
187,4,2,"victim",0,18,0,2,1,1,0,1,TRUE,1.21428571428571,1.14285714285714,1.5,1,1.16666666666667,3,1,"control",0,1,0,,1,-5,5
187,5,1,"victim",0,18,0,2,1,1,0,1,TRUE,1.21428571428571,1.14285714285714,1.5,1,1.16666666666667,2,1,"outgroup",1,0,0,0,1,-6,6
187,5,2,"victim",0,18,0,2,1,1,0,1,TRUE,1.21428571428571,1.14285714285714,1.5,1,1.16666666666667,3,1,"control",0,1,0,,1,-6,6
187,7,2,"observer",1,18,0,2,1,1,0,1,TRUE,1.21428571428571,1.14285714285714,1.5,1,1.16666666666667,3,1,"control",0,1,0,,1,-6,6
187,8,1,"observer",1,18,0,2,1,1,0,1,TRUE,1.21428571428571,1.14285714285714,1.5,1,1.16666666666667,2,1,"outgroup",1,0,0,0,1,-5,5
187,9,1,"observer",1,18,0,2,1,1,0,1,TRUE,1.21428571428571,1.14285714285714,1.5,1,1.16666666666667,2,2,"outgroup",1,0,1,1,1,-5,5
187,10,1,"observer",1,18,0,2,1,1,0,1,TRUE,1.21428571428571,1.14285714285714,1.5,1,1.16666666666667,2,1,"outgroup",1,0,0,0,1,-5,5
188,1,2,"victim",0,26,2,2,1,1,0,1,TRUE,2.14285714285714,2.42857142857143,1.875,2.71428571428571,1.5,2,1,"outgroup",1,0,0,0,1,0,0
188,2,1,"victim",0,26,2,2,1,1,0,1,TRUE,2.14285714285714,2.42857142857143,1.875,2.71428571428571,1.5,1,1,"ingroup",0,0,0,1,1,0,0
188,2,2,"victim",0,26,2,2,1,1,0,1,TRUE,2.14285714285714,2.42857142857143,1.875,2.71428571428571,1.5,1,1,"ingroup",0,0,0,1,1,0,0
