"session","id","id_case","stage","role","age","ses","sex_female","faculty_player","iri_fs","iri_ec","iri_pt","iri_pd","target","judgement","decision_target","decision_other","faculty_target","faculty_other","faculty_victim","group_target","group_other","n_match","obs_group","source_row_number"
8,77,"77s3",3,1,19,2,0,2,1.42857142857143,2.14285714285714,2.71428571428571,0.285714285714286,2,-6,1,1,0,2,,0,1,0,,1526
8,77,"77s4",4,1,19,2,0,2,1.42857142857143,2.14285714285714,2.71428571428571,0.285714285714286,1,-5,1,0,1,0,,2,0,0,,1527
8,77,"77s4",4,1,19,2,0,2,1.42857142857143,2.14285714285714,2.71428571428571,0.285714285714286,2,7,0,1,0,1,,0,2,0,,1528
8,77,"77s5",5,1,19,2,0,2,1.42857142857143,2.14285714285714,2.71428571428571,0.285714285714286,1,7,0,0,0,2,,0,1,0,,1529
8,77,"77s5",5,1,19,2,0,2,1.42857142857143,2.14285714285714,2.71428571428571,0.285714285714286,2,7,0,0,2,0,,1,0,0,,1530
8,77,"77s6",6,0,19,2,0,2,1.42857142857143,2.14285714285714,2.71428571428571,0.285714285714286,1,7,0,0,2,1,1,1,2,0,2,1531
8,77,"77s6",6,0,19,2,0,2,1.42857142857143,2.14285714285714,2.71428571428571,0.285714285714286,2,7,0,0,1,2,1,2,1,0,2,1532
8,77,"77s7",7,0,19,2,0,2,1.42857142857143,2.14285714285714,2.71428571428571,0.285714285714286,1,-7,1,0,0,1,2,0,2,0,1,1533
8,77,"77s7",7,0,19,2,0,2,1.42857142857143,2.14285714285714,2.71428571428571,0.285714285714286,2,6,0,1,1,0,2,2,0,0,1,1534
8,77,"77s8",8,0,19,2,0,2,1.42857142857143,2.14285714285714,2.71428571428571,0.285714285714286,1,7,0,0,2,0,1,1,0,0,2,1535
8,77,"77s8",8,0,19,2,0,2,1.42857142857143,2.14285714285714,2.71428571428571,0.285714285714286,2,7,0,0,0,2,1,0,1,0,2,1536
8,77,"77s9",9,0,19,2,0,2,1.42857142857143,2.14285714285714,2.71428571428571,0.285714285714286,1,-6,1,1,0,1,1,0,2,0,2,1537
8,77,"77s9",9,0,19,2,0,2,1.42857142857143,2.14285714285714,2.71428571428571,0.285714285714286,2,-6,1,1,1,0,1,2,0,0,2,1538
8,77,"77s10",10,0,19,2,0,2,1.42857142857143,2.14285714285714,2.71428571428571,0.285714285714286,1,-7,1,0,0,2,1,0,1,0,2,1539
8,77,"77s10",10,0,19,2,0,2,1.42857142857143,2.14285714285714,2.71428571428571,0.285714285714286,2,6,0,1,2,0,1,1,0,0,2,1540
8,78,"78s1",1,0,19,4,0,2,1,1.71428571428571,2.85714285714286,1.28571428571429,1,9,0,0,1,2,2,2,1,0,1,1541
8,78,"78s1",1,0,19,4,0,2,1,1.71428571428571,2.85714285714286,1.28571428571429,2,9,0,0,2,1,2,1,2,0,1,1542
8,78,"78s2",2,0,19,4,0,2,1,1.71428571428571,2.85714285714286,1.28571428571429,1,9,0,1,0,0,2,0,0,1,1,1543
8,78,"78s2",2,0,19,4,0,2,1,1.71428571428571,2.85714285714286,1.28571428571429,2,-9,1,0,0,0,2,0,0,1,1,1544
8,78,"78s3",3,0,19,4,0,2,1,1.71428571428571,2.85714285714286,1.28571428571429,1,-8,1,0,2,0,1,1,0,0,2,1545
8,78,"78s3",3,0,19,4,0,2,1,1.71428571428571,2.85714285714286,1.28571428571429,2,8,0,1,0,2,1,0,1,0,2,1546
8,78,"78s4",4,0,19,4,0,2,1,1.71428571428571,2.85714285714286,1.28571428571429,1,8,0,1,2,2,2,1,1,1,1,1547
8,78,"78s4",4,0,19,4,0,2,1,1.71428571428571,2.85714285714286,1.28571428571429,2,-9,1,0,2,2,2,1,1,1,1,1548
8,78,"78s5",5,0,19,4,0,2,1,1.71428571428571,2.85714285714286,1.28571428571429,1,-8,1,1,1,0,1,2,0,0,2,1549
8,78,"78s5",5,0,19,4,0,2,1,1.71428571428571,2.85714285714286,1.28571428571429,2,-8,1,1,0,1,1,0,2,0,2,1550
8,78,"78s6",6,1,19,4,0,2,1,1.71428571428571,2.85714285714286,1.28571428571429,1,9,0,1,0,2,,0,1,0,,1551
8,78,"78s6",6,1,19,4,0,2,1,1.71428571428571,2.85714285714286,1.28571428571429,2,-9,1,0,2,0,,1,0,0,,1552
8,78,"78s7",7,1,19,4,0,2,1,1.71428571428571,2.85714285714286,1.28571428571429,1,-9,1,1,1,1,,2,2,1,,1553
8,78,"78s7",7,1,19,4,0,2,1,1.71428571428571,2.85714285714286,1.28571428571429,2,-9,1,1,1,1,,2,2,1,,1554
8,78,"78s8",8,1,19,4,0,2,1,1.71428571428571,2.85714285714286,1.28571428571429,1,9,0,0,2,1,,1,2,0,,1555
8,78,"78s8",8,1,19,4,0,2,1,1.71428571428571,2.85714285714286,1.28571428571429,2,9,0,0,1,2,,2,1,0,,1556
8,78,"78s9",9,1,19,4,0,2,1,1.71428571428571,2.85714285714286,1.28571428571429,1,9,0,0,1,0,,2,0,0,,1557
8,78,"78s9",9,1,19,4,0,2,1,1.71428571428571,2.85714285714286,1.28571428571429,2,9,0,0,0,1,,0,2,0,,1558
8,78,"78s10",10,1,19,4,0,2,1,1.71428571428571,2.85714285714286,1.28571428571429,1,9,0,1,0,0,,0,0,1,,1559
8,78,"78s10",10,1,19,4,0,2,1,1.71428571428571,2.85714285714286,1.28571428571429,2,-9,1,0,0,0,,0,0,1,,1560
8,79,"79s1",1,1,19,3,1,2,1.85714285714286,3.14285714285714,3.28571428571429,1.14285714285714,1,9,0,0,1,2,,2,1,0,,1561
8,79,"79s1",1,1,19,3,1,2,1.85714285714286,3.14285714285714,3.28571428571429,1.14285714285714,2,9,0,0,2,1,,1,2,0,,1562
8,79,"79s2",2,1,19,3,1,2,1.85714285714286,3.14285714285714,3.28571428571429,1.14285714285714,1,9,0,0,2,2,,1,1,1,,1563
8,79,"79s2",2,1,19,3,1,2,1.85714285714286,3.14285714285714,3.28571428571429,1.14285714285714,2,9,0,0,2,2,,1,1,1,,1564
8,79,"79s3",3,1,19,3,1,2,1.85714285714286,3.14285714285714,3.28571428571429,1.14285714285714,1,9,0,0,1,0,,2,0,0,,1565
8,79,"79s3",3,1,19,3,1,2,1.85714285714286,3.14285714285714,3.28571428571429,1.14285714285714,2,9,0,0,0,1,,0,2,0,,1566
8,79,"79s4",4,1,19,3,1,2,1.85714285714286,3.14285714285714,3.28571428571429,1.14285714285714,1,9,0,0,1,2,,2,1,0,,1567
8,79,"79s4",4,1,19,3,1,2,1.85714285714286,3.14285714285714,3.28571428571429,1.14285714285714,2,9,0,0,2,1,,1,2,0,,1568
8,79,"79s5",5,1,19,3,1,2,1.85714285714286,3.14285714285714,3.28571428571429,1.14285714285714,1,9,0,0,1,1,,2,2,1,,1569
8,79,"79s5",5,1,19,3,1,2,1.85714285714286,3.14285714285714,3.28571428571429,1.14285714285714,2,9,0,0,1,1,,2,2,1,,1570
8,79,"79s6",6,0,19,3,1,2,1.85714285714286,3.14285714285714,3.28571428571429,1.14285714285714,1,-6,1,1,0,1,1,0,2,0,2,1571
8,79,"79s6",6,0,19,3,1,2,1.85714285714286,3.14285714285714,3.28571428571429,1.14285714285714,2,-6,1,1,1,0,1,2,0,0,2,1572
8,79,"79s7",7,0,19,3,1,2,1.85714285714286,3.14285714285714,3.28571428571429,1.14285714285714,1,-6,0,1,2,2,2,1,1,1,1,1573
8,79,"79s7",7,0,19,3,1,2,1.85714285714286,3.14285714285714,3.28571428571429,1.14285714285714,2,-6,1,0,2,2,2,1,1,1,1,1574
8,79,"79s8",8,0,19,3,1,2,1.85714285714286,3.14285714285714,3.28571428571429,1.14285714285714,1,9,1,0,2,1,2,1,2,0,1,1575
8,79,"79s8",8,0,19,3,1,2,1.85714285714286,3.14285714285714,3.28571428571429,1.14285714285714,2,-6,0,1,1,2,2,2,1,0,1,1576
8,79,"79s9",9,0,19,3,1,2,1.85714285714286,3.14285714285714,3.28571428571429,1.14285714285714,1,-6,1,1,0,2,2,0,1,0,1,1577
8,79,"79s9",9,0,19,3,1,2,1.85714285714286,3.14285714285714,3.28571428571429,1.14285714285714,2,-6,1,1,2,0,2,1,0,0,1,1578
8,79,"79s10",10,0,19,3,1,2,1.85714285714286,3.14285714285714,3.28571428571429,1.14285714285714,1,-6,1,1,1,0,1,2,0,0,2,1579
8,79,"79s10",10,0,19,3,1,2,1.85714285714286,3.14285714285714,3.28571428571429,1.14285714285714,2,-6,1,1,0,1,1,0,2,0,2,1580
8,80,"80s1",1,1,18,4,0,2,1.28571428571429,2.42857142857143,3.57142857142857,1.57142857142857,1,9,0,0,0,1,,0,2,0,,1581
8,80,"80s1",1,1,18,4,0,2,1.28571428571429,2.42857142857143,3.57142857142857,1.57142857142857,2,9,0,0,1,0,,2,0,0,,1582
8,80,"80s2",2,1,18,4,0,2,1.28571428571429,2.42857142857143,3.57142857142857,1.57142857142857,1,9,0,1,2,2,,1,1,1,,1583
8,80,"80s2",2,1,18,4,0,2,1.28571428571429,2.42857142857143,3.57142857142857,1.57142857142857,2,-7,1,0,2,2,,1,1,1,,1584
8,80,"80s3",3,1,18,4,0,2,1.28571428571429,2.42857142857143,3.57142857142857,1.57142857142857,1,9,0,1,0,0,,0,0,1,,1585
8,80,"80s3",3,1,18,4,0,2,1.28571428571429,2.42857142857143,3.57142857142857,1.57142857142857,2,-7,1,0,0,0,,0,0,1,,1586
8,80,"80s4",4,1,18,4,0,2,1.28571428571429,2.42857142857143,3.57142857142857,1.57142857142857,1,9,0,1,0,2,,0,1,0,,1587
8,80,"80s4",4,1,18,4,0,2,1.28571428571429,2.42857142857143,3.57142857142857,1.57142857142857,2,-7,1,0,2,0,,1,0,0,,1588
8,80,"80s5",5,1,18,4,0,2,1.28571428571429,2.42857142857143,3.57142857142857,1.57142857142857,1,9,0,1,2,2,,1,1,1,,1589
8,80,"80s5",5,1,18,4,0,2,1.28571428571429,2.42857142857143,3.57142857142857,1.57142857142857,2,-7,1,0,2,2,,1,1,1,,1590
8,80,"80s6",6,0,18,4,0,2,1.28571428571429,2.42857142857143,3.57142857142857,1.57142857142857,1,9,0,0,1,1,1,2,2,1,2,1591
8,80,"80s6",6,0,18,4,0,2,1.28571428571429,2.42857142857143,3.57142857142857,1.57142857142857,2,9,0,0,1,1,1,2,2,1,2,1592
8,80,"80s7",7,0,18,4,0,2,1.28571428571429,2.42857142857143,3.57142857142857,1.57142857142857,1,9,0,1,0,1,1,0,2,0,2,1593
8,80,"80s7",7,0,18,4,0,2,1.28571428571429,2.42857142857143,3.57142857142857,1.57142857142857,2,-7,1,0,1,0,1,2,0,0,2,1594
8,80,"80s8",8,0,18,4,0,2,1.28571428571429,2.42857142857143,3.57142857142857,1.57142857142857,1,-7,1,0,2,0,1,1,0,0,2,1595
8,80,"80s8",8,0,18,4,0,2,1.28571428571429,2.42857142857143,3.57142857142857,1.57142857142857,2,9,0,1,0,2,1,0,1,0,2,1596
8,80,"80s9",9,0,18,4,0,2,1.28571428571429,2.42857142857143,3.57142857142857,1.57142857142857,1,-7,1,0,1,1,1,2,2,1,2,1597
8,80,"80s9",9,0,18,4,0,2,1.28571428571429,2.42857142857143,3.57142857142857,1.57142857142857,2,-7,0,1,1,1,1,2,2,1,2,1598
8,80,"80s10",10,0,18,4,0,2,1.28571428571429,2.42857142857143,3.57142857142857,1.57142857142857,1,9,0,0,2,0,1,1,0,0,2,1599
8,80,"80s10",10,0,18,4,0,2,1.28571428571429,2.42857142857143,3.57142857142857,1.57142857142857,2,9,0,0,0,2,1,0,1,0,2,1600
9,81,"81s1",1,1,18,3,1,1,2.28571428571429,4,3.42857142857143,1.85714285714286,1,9,1,1,0,1,,0,1,0,,1601
9,81,"81s1",1,1,18,3,1,1,2.28571428571429,4,3.42857142857143,1.85714285714286,2,9,1,1,1,0,,1,0,0,,1602
9,81,"81s2",2,1,18,3,1,1,2.28571428571429,4,3.42857142857143,1.85714285714286,1,9,1,0,0,1,,0,1,0,,1603
9,81,"81s2",2,1,18,3,1,1,2.28571428571429,4,3.42857142857143,1.85714285714286,2,-9,0,1,1,0,,1,0,0,,1604
9,81,"81s3",3,1,18,3,1,1,2.28571428571429,4,3.42857142857143,1.85714285714286,1,9,1,1,2,1,,2,1,0,,1605
9,81,"81s3",3,1,18,3,1,1,2.28571428571429,4,3.42857142857143,1.85714285714286,2,9,1,1,1,2,,1,2,0,,1606
9,81,"81s4",4,1,18,3,1,1,2.28571428571429,4,3.42857142857143,1.85714285714286,1,9,0,0,0,0,,0,0,1,,1607
9,81,"81s4",4,1,18,3,1,1,2.28571428571429,4,3.42857142857143,1.85714285714286,2,-9,0,0,0,0,,0,0,1,,1608
9,81,"81s5",5,1,18,3,1,1,2.28571428571429,4,3.42857142857143,1.85714285714286,1,-9,0,1,0,0,,0,0,1,,1609
9,81,"81s5",5,1,18,3,1,1,2.28571428571429,4,3.42857142857143,1.85714285714286,2,9,1,0,0,0,,0,0,1,,1610
9,81,"81s6",6,0,18,3,1,1,2.28571428571429,4,3.42857142857143,1.85714285714286,1,9,1,1,2,2,2,2,2,1,2,1611
9,81,"81s6",6,0,18,3,1,1,2.28571428571429,4,3.42857142857143,1.85714285714286,2,9,1,1,2,2,2,2,2,1,2,1612
9,81,"81s7",7,0,18,3,1,1,2.28571428571429,4,3.42857142857143,1.85714285714286,1,9,0,1,1,2,2,1,2,0,2,1613
9,81,"81s7",7,0,18,3,1,1,2.28571428571429,4,3.42857142857143,1.85714285714286,2,-9,1,0,2,1,2,2,1,0,2,1614
9,81,"81s8",8,0,18,3,1,1,2.28571428571429,4,3.42857142857143,1.85714285714286,1,9,0,1,1,1,1,1,1,1,1,1615
9,81,"81s8",8,0,18,3,1,1,2.28571428571429,4,3.42857142857143,1.85714285714286,2,-9,1,0,1,1,1,1,1,1,1,1616
9,81,"81s9",9,0,18,3,1,1,2.28571428571429,4,3.42857142857143,1.85714285714286,1,9,1,1,1,1,2,1,1,1,2,1617
9,81,"81s9",9,0,18,3,1,1,2.28571428571429,4,3.42857142857143,1.85714285714286,2,9,1,1,1,1,2,1,1,1,2,1618
9,81,"81s10",10,0,18,3,1,1,2.28571428571429,4,3.42857142857143,1.85714285714286,1,9,0,1,1,0,1,1,0,0,1,1619
9,81,"81s10",10,0,18,3,1,1,2.28571428571429,4,3.42857142857143,1.85714285714286,2,-9,1,0,0,1,1,0,1,0,1,1620
9,82,"82s1",1,0,18,1,1,1,1.42857142857143,3.57142857142857,3.57142857142857,0.714285714285714,1,4,0,0,1,2,2,1,2,0,2,1621
9,82,"82s1",1,0,18,1,1,1,1.42857142857143,3.57142857142857,3.57142857142857,0.714285714285714,2,4,0,0,2,1,2,2,1,0,2,1622
9,82,"82s2",2,0,18,1,1,1,1.42857142857143,3.57142857142857,3.57142857142857,0.714285714285714,1,5,0,0,0,0,1,0,0,1,1,1623
9,82,"82s2",2,0,18,1,1,1,1.42857142857143,3.57142857142857,3.57142857142857,0.714285714285714,2,5,0,0,0,0,1,0,0,1,1,1624
9,82,"82s3",3,0,18,1,1,1,1.42857142857143,3.57142857142857,3.57142857142857,0.714285714285714,1,-5,1,1,1,1,1,1,1,1,1,1625
9,82,"82s3",3,0,18,1,1,1,1.42857142857143,3.57142857142857,3.57142857142857,0.714285714285714,2,-5,1,1,1,1,1,1,1,1,1,1626
9,82,"82s4",4,0,18,1,1,1,1.42857142857143,3.57142857142857,3.57142857142857,0.714285714285714,1,0,1,0,0,0,2,0,0,1,2,1627
9,82,"82s4",4,0,18,1,1,1,1.42857142857143,3.57142857142857,3.57142857142857,0.714285714285714,2,0,0,1,0,0,2,0,0,1,2,1628
9,82,"82s5",5,0,18,1,1,1,1.42857142857143,3.57142857142857,3.57142857142857,0.714285714285714,1,0,0,1,2,1,1,2,1,0,1,1629
9,82,"82s5",5,0,18,1,1,1,1.42857142857143,3.57142857142857,3.57142857142857,0.714285714285714,2,6,1,0,1,2,1,1,2,0,1,1630
9,82,"82s6",6,1,18,1,1,1,1.42857142857143,3.57142857142857,3.57142857142857,0.714285714285714,1,-6,1,0,1,1,,1,1,1,,1631
9,82,"82s6",6,1,18,1,1,1,1.42857142857143,3.57142857142857,3.57142857142857,0.714285714285714,2,2,0,1,1,1,,1,1,1,,1632
9,82,"82s7",7,1,18,1,1,1,1.42857142857143,3.57142857142857,3.57142857142857,0.714285714285714,1,-6,1,0,2,2,,2,2,1,,1633
9,82,"82s7",7,1,18,1,1,1,1.42857142857143,3.57142857142857,3.57142857142857,0.714285714285714,2,-6,0,1,2,2,,2,2,1,,1634
9,82,"82s8",8,1,18,1,1,1,1.42857142857143,3.57142857142857,3.57142857142857,0.714285714285714,1,0,0,1,1,2,,1,2,0,,1635
9,82,"82s8",8,1,18,1,1,1,1.42857142857143,3.57142857142857,3.57142857142857,0.714285714285714,2,-5,1,0,2,1,,2,1,0,,1636
9,82,"82s9",9,1,18,1,1,1,1.42857142857143,3.57142857142857,3.57142857142857,0.714285714285714,1,-5,1,1,0,0,,0,0,1,,1637
9,82,"82s9",9,1,18,1,1,1,1.42857142857143,3.57142857142857,3.57142857142857,0.714285714285714,2,-5,1,1,0,0,,0,0,1,,1638
9,82,"82s10",10,1,18,1,1,1,1.42857142857143,3.57142857142857,3.57142857142857,0.714285714285714,1,9,0,0,0,1,,0,1,0,,1639
9,82,"82s10",10,1,18,1,1,1,1.42857142857143,3.57142857142857,3.57142857142857,0.714285714285714,2,9,0,0,1,0,,1,0,0,,1640
9,83,"83s1",1,0,18,1,0,1,2.28571428571429,3.28571428571429,3.28571428571429,1.28571428571429,1,8,0,1,0,2,1,0,2,0,1,1641
9,83,"83s1",1,0,18,1,0,1,2.28571428571429,3.28571428571429,3.28571428571429,1.28571428571429,2,0,1,0,2,0,1,2,0,0,1,1642
9,83,"83s2",2,0,18,1,0,1,2.28571428571429,3.28571428571429,3.28571428571429,1.28571428571429,1,8,0,1,0,0,2,0,0,1,2,1643
9,83,"83s2",2,0,18,1,0,1,2.28571428571429,3.28571428571429,3.28571428571429,1.28571428571429,2,0,1,0,0,0,2,0,0,1,2,1644
9,83,"83s3",3,0,18,1,0,1,2.28571428571429,3.28571428571429,3.28571428571429,1.28571428571429,1,8,0,1,1,0,2,1,0,0,2,1645
9,83,"83s3",3,0,18,1,0,1,2.28571428571429,3.28571428571429,3.28571428571429,1.28571428571429,2,0,1,0,0,1,2,0,1,0,2,1646
9,83,"83s4",4,0,18,1,0,1,2.28571428571429,3.28571428571429,3.28571428571429,1.28571428571429,1,8,1,1,0,0,2,0,0,1,2,1647
9,83,"83s4",4,0,18,1,0,1,2.28571428571429,3.28571428571429,3.28571428571429,1.28571428571429,2,0,1,1,0,0,2,0,0,1,2,1648
9,83,"83s5",5,0,18,1,0,1,2.28571428571429,3.28571428571429,3.28571428571429,1.28571428571429,1,9,0,1,0,2,1,0,2,0,1,1649
9,83,"83s5",5,0,18,1,0,1,2.28571428571429,3.28571428571429,3.28571428571429,1.28571428571429,2,-9,1,0,2,0,1,2,0,0,1,1650
9,83,"83s6",6,1,18,1,0,1,2.28571428571429,3.28571428571429,3.28571428571429,1.28571428571429,1,9,0,0,2,1,,2,1,0,,1651
9,83,"83s6",6,1,18,1,0,1,2.28571428571429,3.28571428571429,3.28571428571429,1.28571428571429,2,9,0,0,1,2,,1,2,0,,1652
9,83,"83s7",7,1,18,1,0,1,2.28571428571429,3.28571428571429,3.28571428571429,1.28571428571429,1,9,0,1,1,1,,1,1,1,,1653
9,83,"83s7",7,1,18,1,0,1,2.28571428571429,3.28571428571429,3.28571428571429,1.28571428571429,2,-2,1,0,1,1,,1,1,1,,1654
9,83,"83s8",8,1,18,1,0,1,2.28571428571429,3.28571428571429,3.28571428571429,1.28571428571429,1,0,1,1,1,1,,1,1,1,,1655
9,83,"83s8",8,1,18,1,0,1,2.28571428571429,3.28571428571429,3.28571428571429,1.28571428571429,2,0,1,1,1,1,,1,1,1,,1656
9,83,"83s9",9,1,18,1,0,1,2.28571428571429,3.28571428571429,3.28571428571429,1.28571428571429,1,6,0,1,1,2,,1,2,0,,1657
9,83,"83s9",9,1,18,1,0,1,2.28571428571429,3.28571428571429,3.28571428571429,1.28571428571429,2,-7,1,0,2,1,,2,1,0,,1658
9,83,"83s10",10,1,18,1,0,1,2.28571428571429,3.28571428571429,3.28571428571429,1.28571428571429,1,0,1,1,1,2,,1,2,0,,1659
9,83,"83s10",10,1,18,1,0,1,2.28571428571429,3.28571428571429,3.28571428571429,1.28571428571429,2,0,1,1,2,1,,2,1,0,,1660
9,84,"84s1",1,0,19,4,1,1,1.57142857142857,2.42857142857143,3.28571428571429,1.57142857142857,1,3,1,1,1,2,1,1,2,0,1,1661
9,84,"84s1",1,0,19,4,1,1,1.57142857142857,2.42857142857143,3.28571428571429,1.57142857142857,2,3,1,1,2,1,1,2,1,0,1,1662
9,84,"84s2",2,0,19,4,1,1,1.57142857142857,2.42857142857143,3.28571428571429,1.57142857142857,1,6,0,1,0,1,1,0,1,0,1,1663
9,84,"84s2",2,0,19,4,1,1,1.57142857142857,2.42857142857143,3.28571428571429,1.57142857142857,2,-4,1,0,1,0,1,1,0,0,1,1664
9,84,"84s3",3,0,19,4,1,1,1.57142857142857,2.42857142857143,3.28571428571429,1.57142857142857,1,9,0,0,2,1,1,2,1,0,1,1665
9,84,"84s3",3,0,19,4,1,1,1.57142857142857,2.42857142857143,3.28571428571429,1.57142857142857,2,9,0,0,1,2,1,1,2,0,1,1666
9,84,"84s4",4,0,19,4,1,1,1.57142857142857,2.42857142857143,3.28571428571429,1.57142857142857,1,-2,1,1,1,1,2,1,1,1,2,1667
9,84,"84s4",4,0,19,4,1,1,1.57142857142857,2.42857142857143,3.28571428571429,1.57142857142857,2,-2,1,1,1,1,2,1,1,1,2,1668
9,84,"84s5",5,0,19,4,1,1,1.57142857142857,2.42857142857143,3.28571428571429,1.57142857142857,1,3,0,1,2,2,2,2,2,1,2,1669
9,84,"84s5",5,0,19,4,1,1,1.57142857142857,2.42857142857143,3.28571428571429,1.57142857142857,2,-3,1,0,2,2,2,2,2,1,2,1670
9,84,"84s6",6,1,19,4,1,1,1.57142857142857,2.42857142857143,3.28571428571429,1.57142857142857,1,-2,1,0,2,2,,2,2,1,,1671
9,84,"84s6",6,1,19,4,1,1,1.57142857142857,2.42857142857143,3.28571428571429,1.57142857142857,2,2,0,1,2,2,,2,2,1,,1672
9,84,"84s7",7,1,19,4,1,1,1.57142857142857,2.42857142857143,3.28571428571429,1.57142857142857,1,5,0,0,2,0,,2,0,0,,1673
9,84,"84s7",7,1,19,4,1,1,1.57142857142857,2.42857142857143,3.28571428571429,1.57142857142857,2,5,0,0,0,2,,0,2,0,,1674
9,84,"84s8",8,1,19,4,1,1,1.57142857142857,2.42857142857143,3.28571428571429,1.57142857142857,1,-2,1,1,1,1,,1,1,1,,1675
9,84,"84s8",8,1,19,4,1,1,1.57142857142857,2.42857142857143,3.28571428571429,1.57142857142857,2,-2,1,1,1,1,,1,1,1,,1676
9,84,"84s9",9,1,19,4,1,1,1.57142857142857,2.42857142857143,3.28571428571429,1.57142857142857,1,-2,1,0,1,2,,1,2,0,,1677
9,84,"84s9",9,1,19,4,1,1,1.57142857142857,2.42857142857143,3.28571428571429,1.57142857142857,2,5,0,1,2,1,,2,1,0,,1678
9,84,"84s10",10,1,19,4,1,1,1.57142857142857,2.42857142857143,3.28571428571429,1.57142857142857,1,-2,1,0,0,2,,0,2,0,,1679
9,84,"84s10",10,1,19,4,1,1,1.57142857142857,2.42857142857143,3.28571428571429,1.57142857142857,2,5,0,1,2,0,,2,0,0,,1680
9,85,"85s1",1,0,18,2,1,1,1.14285714285714,2.85714285714286,2.71428571428571,1.42857142857143,1,-4,1,1,0,2,1,0,2,0,1,1681
9,85,"85s1",1,0,18,2,1,1,1.14285714285714,2.85714285714286,2.71428571428571,1.42857142857143,2,-4,1,1,2,0,1,2,0,0,1,1682
9,85,"85s2",2,0,18,2,1,1,1.14285714285714,2.85714285714286,2.71428571428571,1.42857142857143,1,5,0,1,0,1,1,0,1,0,1,1683
9,85,"85s2",2,0,18,2,1,1,1.14285714285714,2.85714285714286,2.71428571428571,1.42857142857143,2,-5,1,0,1,0,1,1,0,0,1,1684
9,85,"85s3",3,0,18,2,1,1,1.14285714285714,2.85714285714286,2.71428571428571,1.42857142857143,1,-5,1,0,0,1,1,0,1,0,1,1685
9,85,"85s3",3,0,18,2,1,1,1.14285714285714,2.85714285714286,2.71428571428571,1.42857142857143,2,5,0,1,1,0,1,1,0,0,1,1686
9,85,"85s4",4,0,18,2,1,1,1.14285714285714,2.85714285714286,2.71428571428571,1.42857142857143,1,6,0,0,1,1,1,1,1,1,1,1687
9,85,"85s4",4,0,18,2,1,1,1.14285714285714,2.85714285714286,2.71428571428571,1.42857142857143,2,6,0,0,1,1,1,1,1,1,1,1688
9,85,"85s5",5,0,18,2,1,1,1.14285714285714,2.85714285714286,2.71428571428571,1.42857142857143,1,6,0,1,2,2,1,2,2,1,1,1689
9,85,"85s5",5,0,18,2,1,1,1.14285714285714,2.85714285714286,2.71428571428571,1.42857142857143,2,-5,1,0,2,2,1,2,2,1,1,1690
9,85,"85s6",6,1,18,2,1,1,1.14285714285714,2.85714285714286,2.71428571428571,1.42857142857143,1,-5,1,0,0,1,,0,1,0,,1691
9,85,"85s6",6,1,18,2,1,1,1.14285714285714,2.85714285714286,2.71428571428571,1.42857142857143,2,6,0,1,1,0,,1,0,0,,1692
9,85,"85s7",7,1,18,2,1,1,1.14285714285714,2.85714285714286,2.71428571428571,1.42857142857143,1,6,0,1,2,0,,2,0,0,,1693
9,85,"85s7",7,1,18,2,1,1,1.14285714285714,2.85714285714286,2.71428571428571,1.42857142857143,2,-5,1,0,0,2,,0,2,0,,1694
9,85,"85s8",8,1,18,2,1,1,1.14285714285714,2.85714285714286,2.71428571428571,1.42857142857143,1,6,0,0,2,0,,2,0,0,,1695
9,85,"85s8",8,1,18,2,1,1,1.14285714285714,2.85714285714286,2.71428571428571,1.42857142857143,2,6,0,0,0,2,,0,2,0,,1696
9,85,"85s9",9,1,18,2,1,1,1.14285714285714,2.85714285714286,2.71428571428571,1.42857142857143,1,-5,1,1,1,0,,1,0,0,,1697
9,85,"85s9",9,1,18,2,1,1,1.14285714285714,2.85714285714286,2.71428571428571,1.42857142857143,2,-5,1,1,0,1,,0,1,0,,1698
9,85,"85s10",10,1,18,2,1,1,1.14285714285714,2.85714285714286,2.71428571428571,1.42857142857143,1,-5,1,1,1,2,,1,2,0,,1699
9,85,"85s10",10,1,18,2,1,1,1.14285714285714,2.85714285714286,2.71428571428571,1.42857142857143,2,-5,1,1,2,1,,2,1,0,,1700
9,86,"86s1",1,0,20,2,1,1,1.28571428571429,3,3.71428571428571,0.285714285714286,1,9,0,0,2,1,2,2,1,0,2,1701
9,86,"86s1",1,0,20,2,1,1,1.28571428571429,3,3.71428571428571,0.285714285714286,2,9,0,0,1,2,2,1,2,0,2,1702
9,86,"86s2",2,0,20,2,1,1,1.28571428571429,3,3.71428571428571,0.285714285714286,1,9,0,0,2,1,2,2,1,0,2,1703
9,86,"86s2",2,0,20,2,1,1,1.28571428571429,3,3.71428571428571,0.285714285714286,2,9,0,0,1,2,2,1,2,0,2,1704
9,86,"86s3",3,0,20,2,1,1,1.28571428571429,3,3.71428571428571,0.285714285714286,1,9,0,1,2,1,1,2,1,0,1,1705
9,86,"86s3",3,0,20,2,1,1,1.28571428571429,3,3.71428571428571,0.285714285714286,2,-3,1,0,1,2,1,1,2,0,1,1706
9,86,"86s4",4,0,20,2,1,1,1.28571428571429,3,3.71428571428571,0.285714285714286,1,9,0,0,0,0,2,0,0,1,2,1707
9,86,"86s4",4,0,20,2,1,1,1.28571428571429,3,3.71428571428571,0.285714285714286,2,9,0,0,0,0,2,0,0,1,2,1708
