"id","stage","negotiator_slot","role","role_observer","age","economic_status","sex","sex_man","participant_faculty","participant_engineering","treatment","analysis_include","iri_total","iri_fs","iri_ec","iri_pt","iri_pd","faculty_negotiator","faculty_victim","negotiator_alignment","perp_outgroup","perp_control","victim_outgroup","same_group_harm","decision_accept","judgement","condemnation","case_configuration","case_configuration_role","case_configuration_decision","case_configuration_context","case_hum_x_hum","case_hum_x_ing","case_hum_x_control","case_ing_x_hum","case_ing_x_ing","case_ing_x_control"
101,10,1,"observer",1,18,1,2,1,2,1,1,TRUE,1.82142857142857,1.71428571428571,2.375,1.71428571428571,1.33333333333333,2,1,"ingroup",0,0,1,0,1,-9,9,"Hum_x_Ing","Hum_x_Ing__Observer","Hum_x_Ing__Accept","Hum_x_Ing__Observer__Accept",0,1,0,0,0,0
102,1,1,"observer",1,18,3,2,1,2,1,2,TRUE,1.92857142857143,1.14285714285714,2.375,1.57142857142857,2.66666666666667,1,2,"outgroup",1,0,0,0,1,2,-2,"Ing_x_Hum","Ing_x_Hum__Observer","Ing_x_Hum__Accept","Ing_x_Hum__Observer__Accept",0,0,0,1,0,0
102,2,2,"observer",1,18,3,2,1,2,1,2,TRUE,1.92857142857143,1.14285714285714,2.375,1.57142857142857,2.66666666666667,2,1,"ingroup",0,0,1,0,1,2,-2,"Hum_x_Ing","Hum_x_Ing__Observer","Hum_x_Ing__Accept","Hum_x_Ing__Observer__Accept",0,1,0,0,0,0
102,3,1,"observer",1,18,3,2,1,2,1,2,TRUE,1.92857142857143,1.14285714285714,2.375,1.57142857142857,2.66666666666667,1,2,"outgroup",1,0,0,0,1,2,-2,"Ing_x_Hum","Ing_x_Hum__Observer","Ing_x_Hum__Accept","Ing_x_Hum__Observer__Accept",0,0,0,1,0,0
102,4,2,"observer",1,18,3,2,1,2,1,2,TRUE,1.92857142857143,1.14285714285714,2.375,1.57142857142857,2.66666666666667,2,2,"ingroup",0,0,0,1,1,2,-2,"Ing_x_Ing","Ing_x_Ing__Observer","Ing_x_Ing__Accept","Ing_x_Ing__Observer__Accept",0,0,0,0,1,0
102,5,1,"observer",1,18,3,2,1,2,1,2,TRUE,1.92857142857143,1.14285714285714,2.375,1.57142857142857,2.66666666666667,2,1,"ingroup",0,0,1,0,1,2,-2,"Hum_x_Ing","Hum_x_Ing__Observer","Hum_x_Ing__Accept","Hum_x_Ing__Observer__Accept",0,1,0,0,0,0
102,5,2,"observer",1,18,3,2,1,2,1,2,TRUE,1.92857142857143,1.14285714285714,2.375,1.57142857142857,2.66666666666667,1,1,"outgroup",1,0,1,1,1,2,-2,"Hum_x_Hum","Hum_x_Hum__Observer","Hum_x_Hum__Accept","Hum_x_Hum__Observer__Accept",1,0,0,0,0,0
102,6,2,"victim",0,18,3,2,1,2,1,2,TRUE,1.92857142857143,1.14285714285714,2.375,1.57142857142857,2.66666666666667,1,2,"outgroup",1,0,0,0,1,-7,7,"Ing_x_Hum","Ing_x_Hum__Victim","Ing_x_Hum__Accept","Ing_x_Hum__Victim__Accept",0,0,0,1,0,0
102,7,1,"victim",0,18,3,2,1,2,1,2,TRUE,1.92857142857143,1.14285714285714,2.375,1.57142857142857,2.66666666666667,2,2,"ingroup",0,0,0,1,1,-8,8,"Ing_x_Ing","Ing_x_Ing__Victim","Ing_x_Ing__Accept","Ing_x_Ing__Victim__Accept",0,0,0,0,1,0
102,9,2,"victim",0,18,3,2,1,2,1,2,TRUE,1.92857142857143,1.14285714285714,2.375,1.57142857142857,2.66666666666667,1,2,"outgroup",1,0,0,0,1,-9,9,"Ing_x_Hum","Ing_x_Hum__Victim","Ing_x_Hum__Accept","Ing_x_Hum__Victim__Accept",0,0,0,1,0,0
102,10,1,"victim",0,18,3,2,1,2,1,2,TRUE,1.92857142857143,1.14285714285714,2.375,1.57142857142857,2.66666666666667,1,2,"outgroup",1,0,0,0,1,-8,8,"Ing_x_Hum","Ing_x_Hum__Victim","Ing_x_Hum__Accept","Ing_x_Hum__Victim__Accept",0,0,0,1,0,0
103,1,1,"observer",1,27,1,1,0,1,0,2,TRUE,2.92857142857143,2.85714285714286,2.875,2.85714285714286,3.16666666666667,1,1,"ingroup",0,0,0,1,1,3,-3,"Hum_x_Hum","Hum_x_Hum__Observer","Hum_x_Hum__Accept","Hum_x_Hum__Observer__Accept",1,0,0,0,0,0
103,4,2,"observer",1,27,1,1,0,1,0,2,TRUE,2.92857142857143,2.85714285714286,2.875,2.85714285714286,3.16666666666667,1,1,"ingroup",0,0,0,1,1,3,-3,"Hum_x_Hum","Hum_x_Hum__Observer","Hum_x_Hum__Accept","Hum_x_Hum__Observer__Accept",1,0,0,0,0,0
103,5,2,"observer",1,27,1,1,0,1,0,2,TRUE,2.92857142857143,2.85714285714286,2.875,2.85714285714286,3.16666666666667,2,1,"outgroup",1,0,0,0,1,3,-3,"Hum_x_Ing","Hum_x_Ing__Observer","Hum_x_Ing__Accept","Hum_x_Ing__Observer__Accept",0,1,0,0,0,0
103,8,1,"victim",0,27,1,1,0,1,0,2,TRUE,2.92857142857143,2.85714285714286,2.875,2.85714285714286,3.16666666666667,2,1,"outgroup",1,0,0,0,1,3,-3,"Hum_x_Ing","Hum_x_Ing__Victim","Hum_x_Ing__Accept","Hum_x_Ing__Victim__Accept",0,1,0,0,0,0
103,8,2,"victim",0,27,1,1,0,1,0,2,TRUE,2.92857142857143,2.85714285714286,2.875,2.85714285714286,3.16666666666667,1,1,"ingroup",0,0,0,1,1,3,-3,"Hum_x_Hum","Hum_x_Hum__Victim","Hum_x_Hum__Accept","Hum_x_Hum__Victim__Accept",1,0,0,0,0,0
103,9,1,"victim",0,27,1,1,0,1,0,2,TRUE,2.92857142857143,2.85714285714286,2.875,2.85714285714286,3.16666666666667,2,1,"outgroup",1,0,0,0,1,3,-3,"Hum_x_Ing","Hum_x_Ing__Victim","Hum_x_Ing__Accept","Hum_x_Ing__Victim__Accept",0,1,0,0,0,0
103,9,2,"victim",0,27,1,1,0,1,0,2,TRUE,2.92857142857143,2.85714285714286,2.875,2.85714285714286,3.16666666666667,1,1,"ingroup",0,0,0,1,1,3,-3,"Hum_x_Hum","Hum_x_Hum__Victim","Hum_x_Hum__Accept","Hum_x_Hum__Victim__Accept",1,0,0,0,0,0
103,10,1,"victim",0,27,1,1,0,1,0,2,TRUE,2.92857142857143,2.85714285714286,2.875,2.85714285714286,3.16666666666667,1,1,"ingroup",0,0,0,1,1,3,-3,"Hum_x_Hum","Hum_x_Hum__Victim","Hum_x_Hum__Accept","Hum_x_Hum__Victim__Accept",1,0,0,0,0,0
103,10,2,"victim",0,27,1,1,0,1,0,2,TRUE,2.92857142857143,2.85714285714286,2.875,2.85714285714286,3.16666666666667,1,1,"ingroup",0,0,0,1,1,3,-3,"Hum_x_Hum","Hum_x_Hum__Victim","Hum_x_Hum__Accept","Hum_x_Hum__Victim__Accept",1,0,0,0,0,0
104,1,1,"victim",0,22,4,1,0,2,1,1,TRUE,2.67857142857143,2.42857142857143,2.875,3.28571428571429,2,1,2,"outgroup",1,0,0,0,1,-3,3,"Ing_x_Hum","Ing_x_Hum__Victim","Ing_x_Hum__Accept","Ing_x_Hum__Victim__Accept",0,0,0,1,0,0
104,2,2,"victim",0,22,4,1,0,2,1,1,TRUE,2.67857142857143,2.42857142857143,2.875,3.28571428571429,2,2,2,"ingroup",0,0,0,1,1,2,-2,"Ing_x_Ing","Ing_x_Ing__Victim","Ing_x_Ing__Accept","Ing_x_Ing__Victim__Accept",0,0,0,0,1,0
104,3,1,"victim",0,22,4,1,0,2,1,1,TRUE,2.67857142857143,2.42857142857143,2.875,3.28571428571429,2,2,2,"ingroup",0,0,0,1,1,-3,3,"Ing_x_Ing","Ing_x_Ing__Victim","Ing_x_Ing__Accept","Ing_x_Ing__Victim__Accept",0,0,0,0,1,0
104,4,1,"victim",0,22,4,1,0,2,1,1,TRUE,2.67857142857143,2.42857142857143,2.875,3.28571428571429,2,2,2,"ingroup",0,0,0,1,1,-4,4,"Ing_x_Ing","Ing_x_Ing__Victim","Ing_x_Ing__Accept","Ing_x_Ing__Victim__Accept",0,0,0,0,1,0
104,4,2,"victim",0,22,4,1,0,2,1,1,TRUE,2.67857142857143,2.42857142857143,2.875,3.28571428571429,2,1,2,"outgroup",1,0,0,0,1,-4,4,"Ing_x_Hum","Ing_x_Hum__Victim","Ing_x_Hum__Accept","Ing_x_Hum__Victim__Accept",0,0,0,1,0,0
104,5,1,"victim",0,22,4,1,0,2,1,1,TRUE,2.67857142857143,2.42857142857143,2.875,3.28571428571429,2,2,2,"ingroup",0,0,0,1,1,-6,6,"Ing_x_Ing","Ing_x_Ing__Victim","Ing_x_Ing__Accept","Ing_x_Ing__Victim__Accept",0,0,0,0,1,0
104,8,1,"observer",1,22,4,1,0,2,1,1,TRUE,2.67857142857143,2.42857142857143,2.875,3.28571428571429,2,1,2,"outgroup",1,0,0,0,1,-9,9,"Ing_x_Hum","Ing_x_Hum__Observer","Ing_x_Hum__Accept","Ing_x_Hum__Observer__Accept",0,0,0,1,0,0
104,10,1,"observer",1,22,4,1,0,2,1,1,TRUE,2.67857142857143,2.42857142857143,2.875,3.28571428571429,2,1,2,"outgroup",1,0,0,0,1,-9,9,"Ing_x_Hum","Ing_x_Hum__Observer","Ing_x_Hum__Accept","Ing_x_Hum__Observer__Accept",0,0,0,1,0,0
105,7,2,"observer",1,21,1,1,0,2,1,1,TRUE,2.60714285714286,2.28571428571429,2.625,2.71428571428571,2.83333333333333,2,2,"ingroup",0,0,0,1,1,-2,2,"Ing_x_Ing","Ing_x_Ing__Observer","Ing_x_Ing__Accept","Ing_x_Ing__Observer__Accept",0,0,0,0,1,0
105,8,1,"observer",1,21,1,1,0,2,1,1,TRUE,2.60714285714286,2.28571428571429,2.625,2.71428571428571,2.83333333333333,1,1,"outgroup",1,0,1,1,1,-3,3,"Hum_x_Hum","Hum_x_Hum__Observer","Hum_x_Hum__Accept","Hum_x_Hum__Observer__Accept",1,0,0,0,0,0
105,9,1,"observer",1,21,1,1,0,2,1,1,TRUE,2.60714285714286,2.28571428571429,2.625,2.71428571428571,2.83333333333333,2,2,"ingroup",0,0,0,1,1,-4,4,"Ing_x_Ing","Ing_x_Ing__Observer","Ing_x_Ing__Accept","Ing_x_Ing__Observer__Accept",0,0,0,0,1,0
105,9,2,"observer",1,21,1,1,0,2,1,1,TRUE,2.60714285714286,2.28571428571429,2.625,2.71428571428571,2.83333333333333,1,2,"outgroup",1,0,0,0,1,-4,4,"Ing_x_Hum","Ing_x_Hum__Observer","Ing_x_Hum__Accept","Ing_x_Hum__Observer__Accept",0,0,0,1,0,0
106,1,2,"observer",1,21,1,2,1,2,1,2,TRUE,2.42857142857143,2,2.625,2.85714285714286,2.16666666666667,1,1,"outgroup",1,0,1,1,1,2,-2,"Hum_x_Hum","Hum_x_Hum__Observer","Hum_x_Hum__Accept","Hum_x_Hum__Observer__Accept",1,0,0,0,0,0
106,2,2,"observer",1,21,1,2,1,2,1,2,TRUE,2.42857142857143,2,2.625,2.85714285714286,2.16666666666667,1,1,"outgroup",1,0,1,1,1,2,-2,"Hum_x_Hum","Hum_x_Hum__Observer","Hum_x_Hum__Accept","Hum_x_Hum__Observer__Accept",1,0,0,0,0,0
106,3,1,"observer",1,21,1,2,1,2,1,2,TRUE,2.42857142857143,2,2.625,2.85714285714286,2.16666666666667,1,2,"outgroup",1,0,0,0,1,3,-3,"Ing_x_Hum","Ing_x_Hum__Observer","Ing_x_Hum__Accept","Ing_x_Hum__Observer__Accept",0,0,0,1,0,0
106,3,2,"observer",1,21,1,2,1,2,1,2,TRUE,2.42857142857143,2,2.625,2.85714285714286,2.16666666666667,2,2,"ingroup",0,0,0,1,1,3,-3,"Ing_x_Ing","Ing_x_Ing__Observer","Ing_x_Ing__Accept","Ing_x_Ing__Observer__Accept",0,0,0,0,1,0
106,4,1,"observer",1,21,1,2,1,2,1,2,TRUE,2.42857142857143,2,2.625,2.85714285714286,2.16666666666667,2,1,"ingroup",0,0,1,0,1,3,-3,"Hum_x_Ing","Hum_x_Ing__Observer","Hum_x_Ing__Accept","Hum_x_Ing__Observer__Accept",0,1,0,0,0,0
106,5,2,"observer",1,21,1,2,1,2,1,2,TRUE,2.42857142857143,2,2.625,2.85714285714286,2.16666666666667,1,2,"outgroup",1,0,0,0,1,4,-4,"Ing_x_Hum","Ing_x_Hum__Observer","Ing_x_Hum__Accept","Ing_x_Hum__Observer__Accept",0,0,0,1,0,0
106,9,1,"victim",0,21,1,2,1,2,1,2,TRUE,2.42857142857143,2,2.625,2.85714285714286,2.16666666666667,1,2,"outgroup",1,0,0,0,1,1,-1,"Ing_x_Hum","Ing_x_Hum__Victim","Ing_x_Hum__Accept","Ing_x_Hum__Victim__Accept",0,0,0,1,0,0
106,10,1,"victim",0,21,1,2,1,2,1,2,TRUE,2.42857142857143,2,2.625,2.85714285714286,2.16666666666667,1,2,"outgroup",1,0,0,0,1,1,-1,"Ing_x_Hum","Ing_x_Hum__Victim","Ing_x_Hum__Accept","Ing_x_Hum__Victim__Accept",0,0,0,1,0,0
106,10,2,"victim",0,21,1,2,1,2,1,2,TRUE,2.42857142857143,2,2.625,2.85714285714286,2.16666666666667,2,2,"ingroup",0,0,0,1,1,1,-1,"Ing_x_Ing","Ing_x_Ing__Victim","Ing_x_Ing__Accept","Ing_x_Ing__Victim__Accept",0,0,0,0,1,0
107,2,1,"observer",1,20,2,2,1,2,1,2,TRUE,2.07142857142857,2.14285714285714,2.375,2,1.66666666666667,1,1,"outgroup",1,0,1,1,1,-9,9,"Hum_x_Hum","Hum_x_Hum__Observer","Hum_x_Hum__Accept","Hum_x_Hum__Observer__Accept",1,0,0,0,0,0
107,2,2,"observer",1,20,2,2,1,2,1,2,TRUE,2.07142857142857,2.14285714285714,2.375,2,1.66666666666667,1,1,"outgroup",1,0,1,1,1,-9,9,"Hum_x_Hum","Hum_x_Hum__Observer","Hum_x_Hum__Accept","Hum_x_Hum__Observer__Accept",1,0,0,0,0,0
107,4,2,"observer",1,20,2,2,1,2,1,2,TRUE,2.07142857142857,2.14285714285714,2.375,2,1.66666666666667,1,1,"outgroup",1,0,1,1,1,-9,9,"Hum_x_Hum","Hum_x_Hum__Observer","Hum_x_Hum__Accept","Hum_x_Hum__Observer__Accept",1,0,0,0,0,0
107,8,1,"victim",0,20,2,2,1,2,1,2,TRUE,2.07142857142857,2.14285714285714,2.375,2,1.66666666666667,2,2,"ingroup",0,0,0,1,1,-9,9,"Ing_x_Ing","Ing_x_Ing__Victim","Ing_x_Ing__Accept","Ing_x_Ing__Victim__Accept",0,0,0,0,1,0
107,9,1,"victim",0,20,2,2,1,2,1,2,TRUE,2.07142857142857,2.14285714285714,2.375,2,1.66666666666667,2,2,"ingroup",0,0,0,1,1,-9,9,"Ing_x_Ing","Ing_x_Ing__Victim","Ing_x_Ing__Accept","Ing_x_Ing__Victim__Accept",0,0,0,0,1,0
108,2,1,"victim",0,23,2,1,0,2,1,1,TRUE,2.10714285714286,1.85714285714286,2.125,1.85714285714286,2.66666666666667,1,2,"outgroup",1,0,0,0,1,0,0,"Ing_x_Hum","Ing_x_Hum__Victim","Ing_x_Hum__Accept","Ing_x_Hum__Victim__Accept",0,0,0,1,0,0
108,5,1,"victim",0,23,2,1,0,2,1,1,TRUE,2.10714285714286,1.85714285714286,2.125,1.85714285714286,2.66666666666667,2,2,"ingroup",0,0,0,1,1,-9,9,"Ing_x_Ing","Ing_x_Ing__Victim","Ing_x_Ing__Accept","Ing_x_Ing__Victim__Accept",0,0,0,0,1,0
108,6,1,"observer",1,23,2,1,0,2,1,1,TRUE,2.10714285714286,1.85714285714286,2.125,1.85714285714286,2.66666666666667,2,1,"ingroup",0,0,1,0,1,-9,9,"Hum_x_Ing","Hum_x_Ing__Observer","Hum_x_Ing__Accept","Hum_x_Ing__Observer__Accept",0,1,0,0,0,0
108,7,1,"observer",1,23,2,1,0,2,1,1,TRUE,2.10714285714286,1.85714285714286,2.125,1.85714285714286,2.66666666666667,2,2,"ingroup",0,0,0,1,1,-9,9,"Ing_x_Ing","Ing_x_Ing__Observer","Ing_x_Ing__Accept","Ing_x_Ing__Observer__Accept",0,0,0,0,1,0
108,7,2,"observer",1,23,2,1,0,2,1,1,TRUE,2.10714285714286,1.85714285714286,2.125,1.85714285714286,2.66666666666667,2,2,"ingroup",0,0,0,1,1,-9,9,"Ing_x_Ing","Ing_x_Ing__Observer","Ing_x_Ing__Accept","Ing_x_Ing__Observer__Accept",0,0,0,0,1,0
109,1,2,"victim",0,19,1,2,1,2,1,1,TRUE,1.46428571428571,1,1.875,1.42857142857143,1.5,1,2,"outgroup",1,0,0,0,1,0,0,"Ing_x_Hum","Ing_x_Hum__Victim","Ing_x_Hum__Accept","Ing_x_Hum__Victim__Accept",0,0,0,1,0,0
109,2,2,"victim",0,19,1,2,1,2,1,1,TRUE,1.46428571428571,1,1.875,1.42857142857143,1.5,2,2,"ingroup",0,0,0,1,1,0,0,"Ing_x_Ing","Ing_x_Ing__Victim","Ing_x_Ing__Accept","Ing_x_Ing__Victim__Accept",0,0,0,0,1,0
109,3,1,"victim",0,19,1,2,1,2,1,1,TRUE,1.46428571428571,1,1.875,1.42857142857143,1.5,2,2,"ingroup",0,0,0,1,1,0,0,"Ing_x_Ing","Ing_x_Ing__Victim","Ing_x_Ing__Accept","Ing_x_Ing__Victim__Accept",0,0,0,0,1,0
109,4,2,"victim",0,19,1,2,1,2,1,1,TRUE,1.46428571428571,1,1.875,1.42857142857143,1.5,2,2,"ingroup",0,0,0,1,1,0,0,"Ing_x_Ing","Ing_x_Ing__Victim","Ing_x_Ing__Accept","Ing_x_Ing__Victim__Accept",0,0,0,0,1,0
109,5,2,"victim",0,19,1,2,1,2,1,1,TRUE,1.46428571428571,1,1.875,1.42857142857143,1.5,1,2,"outgroup",1,0,0,0,1,0,0,"Ing_x_Hum","Ing_x_Hum__Victim","Ing_x_Hum__Accept","Ing_x_Hum__Victim__Accept",0,0,0,1,0,0
109,6,2,"observer",1,19,1,2,1,2,1,1,TRUE,1.46428571428571,1,1.875,1.42857142857143,1.5,1,2,"outgroup",1,0,0,0,1,0,0,"Ing_x_Hum","Ing_x_Hum__Observer","Ing_x_Hum__Accept","Ing_x_Hum__Observer__Accept",0,0,0,1,0,0
109,8,2,"observer",1,19,1,2,1,2,1,1,TRUE,1.46428571428571,1,1.875,1.42857142857143,1.5,1,2,"outgroup",1,0,0,0,1,0,0,"Ing_x_Hum","Ing_x_Hum__Observer","Ing_x_Hum__Accept","Ing_x_Hum__Observer__Accept",0,0,0,1,0,0
110,1,1,"observer",1,18,1,2,1,2,1,2,TRUE,2.14285714285714,1.42857142857143,2.5,3,1.5,2,2,"ingroup",0,0,0,1,1,-5,5,"Ing_x_Ing","Ing_x_Ing__Observer","Ing_x_Ing__Accept","Ing_x_Ing__Observer__Accept",0,0,0,0,1,0
110,3,2,"observer",1,18,1,2,1,2,1,2,TRUE,2.14285714285714,1.42857142857143,2.5,3,1.5,1,1,"outgroup",1,0,1,1,1,-4,4,"Hum_x_Hum","Hum_x_Hum__Observer","Hum_x_Hum__Accept","Hum_x_Hum__Observer__Accept",1,0,0,0,0,0
110,4,1,"observer",1,18,1,2,1,2,1,2,TRUE,2.14285714285714,1.42857142857143,2.5,3,1.5,2,1,"ingroup",0,0,1,0,1,6,-6,"Hum_x_Ing","Hum_x_Ing__Observer","Hum_x_Ing__Accept","Hum_x_Ing__Observer__Accept",0,1,0,0,0,0
110,8,1,"victim",0,18,1,2,1,2,1,2,TRUE,2.14285714285714,1.42857142857143,2.5,3,1.5,2,2,"ingroup",0,0,0,1,1,9,-9,"Ing_x_Ing","Ing_x_Ing__Victim","Ing_x_Ing__Accept","Ing_x_Ing__Victim__Accept",0,0,0,0,1,0
111,2,2,"observer",1,19,1,2,1,1,0,2,TRUE,2.35714285714286,2,2.5,2.71428571428571,2.16666666666667,1,2,"ingroup",0,0,1,0,1,0,0,"Ing_x_Hum","Ing_x_Hum__Observer","Ing_x_Hum__Accept","Ing_x_Hum__Observer__Accept",0,0,0,1,0,0
111,3,2,"observer",1,19,1,2,1,1,0,2,TRUE,2.35714285714286,2,2.5,2.71428571428571,2.16666666666667,2,1,"outgroup",1,0,0,0,1,0,0,"Hum_x_Ing","Hum_x_Ing__Observer","Hum_x_Ing__Accept","Hum_x_Ing__Observer__Accept",0,1,0,0,0,0
111,4,1,"observer",1,19,1,2,1,1,0,2,TRUE,2.35714285714286,2,2.5,2.71428571428571,2.16666666666667,1,1,"ingroup",0,0,0,1,1,-1,1,"Hum_x_Hum","Hum_x_Hum__Observer","Hum_x_Hum__Accept","Hum_x_Hum__Observer__Accept",1,0,0,0,0,0
111,4,2,"observer",1,19,1,2,1,1,0,2,TRUE,2.35714285714286,2,2.5,2.71428571428571,2.16666666666667,2,1,"outgroup",1,0,0,0,1,-1,1,"Hum_x_Ing","Hum_x_Ing__Observer","Hum_x_Ing__Accept","Hum_x_Ing__Observer__Accept",0,1,0,0,0,0
111,5,1,"observer",1,19,1,2,1,1,0,2,TRUE,2.35714285714286,2,2.5,2.71428571428571,2.16666666666667,1,1,"ingroup",0,0,0,1,1,0,0,"Hum_x_Hum","Hum_x_Hum__Observer","Hum_x_Hum__Accept","Hum_x_Hum__Observer__Accept",1,0,0,0,0,0
111,5,2,"observer",1,19,1,2,1,1,0,2,TRUE,2.35714285714286,2,2.5,2.71428571428571,2.16666666666667,1,1,"ingroup",0,0,0,1,1,0,0,"Hum_x_Hum","Hum_x_Hum__Observer","Hum_x_Hum__Accept","Hum_x_Hum__Observer__Accept",1,0,0,0,0,0
111,6,1,"victim",0,19,1,2,1,1,0,2,TRUE,2.35714285714286,2,2.5,2.71428571428571,2.16666666666667,1,1,"ingroup",0,0,0,1,1,-2,2,"Hum_x_Hum","Hum_x_Hum__Victim","Hum_x_Hum__Accept","Hum_x_Hum__Victim__Accept",1,0,0,0,0,0
111,10,1,"victim",0,19,1,2,1,1,0,2,TRUE,2.35714285714286,2,2.5,2.71428571428571,2.16666666666667,1,1,"ingroup",0,0,0,1,1,-1,1,"Hum_x_Hum","Hum_x_Hum__Victim","Hum_x_Hum__Accept","Hum_x_Hum__Victim__Accept",1,0,0,0,0,0
112,1,1,"observer",1,20,2,2,1,2,1,2,TRUE,2.46428571428571,2.42857142857143,2.75,2.42857142857143,2.16666666666667,2,1,"ingroup",0,0,1,0,1,-9,9,"Hum_x_Ing","Hum_x_Ing__Observer","Hum_x_Ing__Accept","Hum_x_Ing__Observer__Accept",0,1,0,0,0,0
112,2,2,"observer",1,20,2,2,1,2,1,2,TRUE,2.46428571428571,2.42857142857143,2.75,2.42857142857143,2.16666666666667,1,2,"outgroup",1,0,0,0,1,-9,9,"Ing_x_Hum","Ing_x_Hum__Observer","Ing_x_Hum__Accept","Ing_x_Hum__Observer__Accept",0,0,0,1,0,0
112,3,1,"observer",1,20,2,2,1,2,1,2,TRUE,2.46428571428571,2.42857142857143,2.75,2.42857142857143,2.16666666666667,2,2,"ingroup",0,0,0,1,1,-9,9,"Ing_x_Ing","Ing_x_Ing__Observer","Ing_x_Ing__Accept","Ing_x_Ing__Observer__Accept",0,0,0,0,1,0
112,6,1,"victim",0,20,2,2,1,2,1,2,TRUE,2.46428571428571,2.42857142857143,2.75,2.42857142857143,2.16666666666667,1,2,"outgroup",1,0,0,0,1,-9,9,"Ing_x_Hum","Ing_x_Hum__Victim","Ing_x_Hum__Accept","Ing_x_Hum__Victim__Accept",0,0,0,1,0,0
112,6,2,"victim",0,20,2,2,1,2,1,2,TRUE,2.46428571428571,2.42857142857143,2.75,2.42857142857143,2.16666666666667,1,2,"outgroup",1,0,0,0,1,-9,9,"Ing_x_Hum","Ing_x_Hum__Victim","Ing_x_Hum__Accept","Ing_x_Hum__Victim__Accept",0,0,0,1,0,0
112,7,2,"victim",0,20,2,2,1,2,1,2,TRUE,2.46428571428571,2.42857142857143,2.75,2.42857142857143,2.16666666666667,2,2,"ingroup",0,0,0,1,1,-9,9,"Ing_x_Ing","Ing_x_Ing__Victim","Ing_x_Ing__Accept","Ing_x_Ing__Victim__Accept",0,0,0,0,1,0
112,8,1,"victim",0,20,2,2,1,2,1,2,TRUE,2.46428571428571,2.42857142857143,2.75,2.42857142857143,2.16666666666667,1,2,"outgroup",1,0,0,0,1,-9,9,"Ing_x_Hum","Ing_x_Hum__Victim","Ing_x_Hum__Accept","Ing_x_Hum__Victim__Accept",0,0,0,1,0,0
112,9,2,"victim",0,20,2,2,1,2,1,2,TRUE,2.46428571428571,2.42857142857143,2.75,2.42857142857143,2.16666666666667,2,2,"ingroup",0,0,0,1,1,-9,9,"Ing_x_Ing","Ing_x_Ing__Victim","Ing_x_Ing__Accept","Ing_x_Ing__Victim__Accept",0,0,0,0,1,0
113,2,2,"observer",1,18,2,2,1,2,1,2,TRUE,2.67857142857143,2.14285714285714,3,2.85714285714286,2.66666666666667,1,2,"outgroup",1,0,0,0,1,-9,9,"Ing_x_Hum","Ing_x_Hum__Observer","Ing_x_Hum__Accept","Ing_x_Hum__Observer__Accept",0,0,0,1,0,0
113,3,1,"observer",1,18,2,2,1,2,1,2,TRUE,2.67857142857143,2.14285714285714,3,2.85714285714286,2.66666666666667,2,1,"ingroup",0,0,1,0,1,-4,4,"Hum_x_Ing","Hum_x_Ing__Observer","Hum_x_Ing__Accept","Hum_x_Ing__Observer__Accept",0,1,0,0,0,0
113,7,1,"victim",0,18,2,2,1,2,1,2,TRUE,2.67857142857143,2.14285714285714,3,2.85714285714286,2.66666666666667,2,2,"ingroup",0,0,0,1,1,-9,9,"Ing_x_Ing","Ing_x_Ing__Victim","Ing_x_Ing__Accept","Ing_x_Ing__Victim__Accept",0,0,0,0,1,0
115,2,2,"observer",1,18,4,1,0,1,0,2,TRUE,2.64285714285714,2.42857142857143,2.625,2.85714285714286,2.66666666666667,1,2,"ingroup",0,0,1,0,1,-7,7,"Ing_x_Hum","Ing_x_Hum__Observer","Ing_x_Hum__Accept","Ing_x_Hum__Observer__Accept",0,0,0,1,0,0
115,3,1,"observer",1,18,4,1,0,1,0,2,TRUE,2.64285714285714,2.42857142857143,2.625,2.85714285714286,2.66666666666667,2,1,"outgroup",1,0,0,0,1,-6,6,"Hum_x_Ing","Hum_x_Ing__Observer","Hum_x_Ing__Accept","Hum_x_Ing__Observer__Accept",0,1,0,0,0,0
115,3,2,"observer",1,18,4,1,0,1,0,2,TRUE,2.64285714285714,2.42857142857143,2.625,2.85714285714286,2.66666666666667,1,1,"ingroup",0,0,0,1,1,-6,6,"Hum_x_Hum","Hum_x_Hum__Observer","Hum_x_Hum__Accept","Hum_x_Hum__Observer__Accept",1,0,0,0,0,0
115,4,1,"observer",1,18,4,1,0,1,0,2,TRUE,2.64285714285714,2.42857142857143,2.625,2.85714285714286,2.66666666666667,1,2,"ingroup",0,0,1,0,1,-8,8,"Ing_x_Hum","Ing_x_Hum__Observer","Ing_x_Hum__Accept","Ing_x_Hum__Observer__Accept",0,0,0,1,0,0
115,4,2,"observer",1,18,4,1,0,1,0,2,TRUE,2.64285714285714,2.42857142857143,2.625,2.85714285714286,2.66666666666667,1,2,"ingroup",0,0,1,0,1,-8,8,"Ing_x_Hum","Ing_x_Hum__Observer","Ing_x_Hum__Accept","Ing_x_Hum__Observer__Accept",0,0,0,1,0,0
115,8,2,"victim",0,18,4,1,0,1,0,2,TRUE,2.64285714285714,2.42857142857143,2.625,2.85714285714286,2.66666666666667,1,1,"ingroup",0,0,0,1,1,-8,8,"Hum_x_Hum","Hum_x_Hum__Victim","Hum_x_Hum__Accept","Hum_x_Hum__Victim__Accept",1,0,0,0,0,0
